-459, -19, 247
-416, -13, 204
-417, 5, 188
-464, -52, 228
-512, -95, 318
-500, -80, 431
-500, -80, 431
-474, -86, 522
-449, -72, 522
-486, -138, 517
-544, -249, 543
-537, -327, 569
-490, -377, 633
-415, -350, 716
-337, -327, 763
-337, -327, 763
-288, -336, 861
-275, -393, 929
-257, -435, 974
-234, -483, 991
-171, -498, 1211
-104, -459, 1463
-77, -470, 1662
-44, -624, 1815
-27, -766, 1973
-9, -773, 1998
-57, -740, 1994
-38, -683, 1833
-38, -683, 1833
-52, -626, 1482
-89, -602, 1381
-113, -589, 1172
-,-,-
-161, -482, 1414
-158, -378, 1217
-160, -368, 1341
-143, -422, 1421
-72, -370, 1430
-6, -279, 1342
-1, -250, 1322
-3, -279, 1339
21, -276, 1292
56, -202, 1263
75, -124, 1243
75, -124, 1243
71, -145, 1202
68, -185, 1132
80, -162, 1012
95, -66, 894
69, -36, 819
69, -36, 819
49, -59, 785
16, -63, 701
13, -1, 590
13, -1, 590
12, -3, 572
6, -3, 652
-37, -52, 593
-37, -52, 593
-102, -12, 401
-178, 32, 280
-224, 67, 283
-253, 85, 279
-253, 85, 279
-298, 119, 219
-401, 61, 201
-498, -28, 180
-480, 41, 216
-419, 122, 188
-419, 122, 188
-404, 110, 194
-440, 21, 230
-517, -58, 330
-537, 5, 401
-537, 7, 478
-537, 7, 478
-522, -63, 535
-481, -132, 514
-482, -188, 481
-506, -291, 479
-497, -451, 512
-479, -558, 660
-415, -527, 725
-401, -490, 665
-401, -490, 665
-411, -562, 645
-380, -673, 682
-301, -654, 865
-199, -493, 1118
-188, -414, 1338
-209, -466, 1467
-181, -584, 1547
-142, -665, 1754
-,-,-
-319, -275, 1051
-304, -214, 1114
-325, -355, 1333
-282, -322, 1344
-241, -291, 1316
-228, -292, 1356
-211, -329, 1344
-178, -387, 1403
-150, -414, 1481
-100, -354, 1448
-96, -347, 1344
-78, -345, 1239
-59, -359, 1256
-68, -373, 1336
-23, -263, 1261
-23, -263, 1261
6, -199, 1114
-7, -163, 1072
-34, -183, 998
-57, -228, 932
-70, -279, 857
-63, -216, 760
-97, -182, 677
-97, -182, 677
-134, -135, 566
-152, -85, 472
-138, -68, 487
-147, -53, 559
-177, -5, 499
-194, 44, 362
-194, 44, 362
-228, 72, 276
-288, 65, 254
-357, 68, 293
-354, 41, 296
-354, 41, 296
-368, -1, 250
-369, -37, 187
-418, -10, 160
-477, -90, 107
-481, -177, 173
-400, -224, 230
-336, -190, 279
-336, -190, 279
-324, -100, 314
-351, -120, 324
-394, -250, 418
-380, -301, 480
-308, -216, 392
-327, -234, 484
-327, -346, 564
-279, -514, 635
-194, -624, 777
-128, -621, 972
-98, -553, 1290
-98, -553, 1290
-93, -490, 1395
-78, -550, 1427
-56, -620, 1484
-20, -671, 1598
-5, -709, 1770
30, -702, 1849
37, -713, 1846
74, -702, 1732
51, -824, 1762
51, -824, 1762
27, -910, 1778
-17, -945, 1701
117, -783, 1605
-,-,-
-331, -404, 1483
-350, -437, 1367
-360, -499, 1422
-333, -465, 1426
-282, -433, 1386
-256, -365, 1466
-221, -332, 1504
-213, -343, 1504
-199, -383, 1462
-176, -412, 1341
-139, -424, 1312
-94, -377, 1275
-63, -353, 1237
-55, -309, 1056
-55, -309, 1056
-64, -298, 856
-56, -212, 739
-47, -127, 738
-38, -99, 752
-16, 4, 682
-16, 4, 682
-13, 89, 508
-36, 139, 338
-70, 154, 244
-107, 80, 299
-107, 80, 299
-94, 44, 309
-73, 71, 253
-138, 20, 160
-257, -73, 99
-257, -73, 99
-357, -176, 154
-349, -86, 189
-312, -4, 165
-368, -45, 191
-463, -149, 191
-494, -218, 238
-494, -218, 238
-398, -124, 199
-377, -71, 321
-391, -133, 451
-412, -251, 506
-449, -311, 416
-481, -337, 412
-469, -336, 538
-431, -374, 713
-386, -424, 720
-368, -523, 634
-368, -523, 634
-378, -579, 637
-348, -595, 805
-299, -628, 1132
-243, -589, 1362
-200, -533, 1533
-218, -556, 1715
-243, -649, 1814
-278, -827, 1932
-342, -921, 1951
-374, -851, 1808
-345, -739, 1630
-332, -712, 1499
-,-,-
-453, -221, 1381
-468, -167, 1337
-427, -179, 1550
-425, -319, 1679
-401, -416, 1616
-332, -376, 1524
-285, -404, 1535
-249, -434, 1579
-207, -413, 1571
-131, -349, 1486
-73, -321, 1341
-30, -294, 1248
0, -279, 1192
23, -222, 1119
33, -168, 976
33, -168, 976
57, -67, 795
67, -44, 792
60, -70, 791
52, -55, 704
52, -55, 704
49, 5, 598
60, 78, 525
60, 78, 525
23, 42, 512
8, -1, 469
8, -1, 469
8, 35, 381
-24, 99, 239
-92, 62, 167
-92, 62, 167
-159, 2, 213
-190, 15, 223
-247, 57, 226
-247, 57, 226
-292, 23, 228
-332, -127, 191
-332, -184, 151
-406, -127, 216
-490, -107, 251
-497, -138, 259
-451, -210, 323
-429, -232, 382
-432, -163, 462
-432, -163, 462
-428, -227, 565
-424, -350, 610
-419, -467, 718
-412, -529, 772
-367, -546, 810
-342, -550, 816
-301, -532, 899
-233, -433, 1066
-210, -329, 1137
-159, -338, 1147
-139, -420, 1312
-89, -470, 1465
-47, -490, 1617
-7, -494, 1806
-7, -494, 1806
-5, -648, 1899
-20, -772, 1996
-61, -738, 1952
-92, -717, 1781
-,-,-
-553, -622, 1332
-564, -678, 1373
-547, -628, 1335
-521, -601, 1384
-489, -639, 1483
-414, -547, 1465
-326, -432, 1410
-271, -384, 1459
-271, -384, 1459
-228, -350, 1568
-161, -323, 1525
-105, -332, 1421
-63, -282, 1265
-45, -255, 1155
-13, -243, 1129
15, -241, 1072
35, -187, 972
52, -123, 834
33, -120, 756
33, -120, 756
51, -24, 687
42, 18, 573
13, 22, 545
13, 22, 545
6, 47, 549
-21, -40, 612
-33, -88, 519
-33, -88, 519
-55, -61, 418
-69, -4, 318
-116, -5, 252
-167, 18, 215
-167, 18, 215
-247, 30, 286
-313, 57, 252
-367, -11, 244
-366, -134, 179
-398, -303, 180
-405, -314, 206
-405, -314, 206
-424, -142, 320
-397, -57, 383
-410, -183, 477
-422, -257, 546
-403, -129, 468
-426, -168, 450
-440, -263, 524
-441, -340, 706
-392, -296, 769
-352, -313, 773
-345, -424, 886
-345, -424, 886
-318, -529, 988
-268, -557, 1065
-194, -556, 1053
-144, -526, 1082
-119, -586, 1087
-133, -699, 1171
-98, -761, 1231
-30, -771, 1295
5, -710, 1491
9, -606, 1666
2, -615, 1777
2, -615, 1777
2, -726, 1836
-15, -785, 1806
6, -774, 1695
-18, -746, 1535
-,-,-
-412, -445, 1229
-364, -322, 1080
-370, -321, 1175
-393, -509, 1442
-356, -509, 1466
-269, -323, 1340
-245, -305, 1411
-231, -403, 1458
-216, -498, 1506
-151, -467, 1461
-101, -443, 1423
-73, -415, 1392
-78, -444, 1376
-86, -469, 1367
-52, -389, 1303
-21, -305, 1181
-21, -305, 1181
-33, -256, 1029
-81, -304, 908
-110, -377, 881
-78, -382, 784
-71, -313, 616
-104, -292, 571
-99, -230, 543
-111, -225, 500
-104, -171, 476
-104, -171, 476
-101, -52, 365
-139, 32, 260
-188, 118, 200
-223, 170, 185
-264, 90, 225
-310, 34, 198
-310, 34, 198
-330, 90, 94
-400, 16, -38
-467, -77, 11
-412, -43, 27
-412, -43, 27
-362, 31, 140
-399, -16, 243
-414, -77, 321
-364, -97, 338
-330, -68, 434
-330, -68, 434
-365, -146, 653
-385, -257, 786
-330, -312, 752
-303, -399, 705
-288, -473, 684
-295, -551, 746
-267, -572, 961
-173, -526, 1054
-130, -523, 1054
-94, -544, 988
-84, -601, 1067
-52, -620, 1181
-52, -620, 1181
9, -646, 1392
116, -674, 1560
136, -737, 1689
162, -782, 1791
192, -766, 1898
176, -694, 1915
138, -614, 1772
-,-,-
-312, -452, 1493
-312, -285, 1340
-242, -205, 1391
-253, -294, 1595
-287, -407, 1675
-280, -448, 1625
-225, -430, 1490
-227, -405, 1489
-222, -372, 1439
-216, -387, 1343
-173, -360, 1281
-134, -291, 1251
-122, -269, 1133
-113, -269, 1013
-100, -246, 897
-83, -223, 810
-88, -196, 749
-88, -196, 775
-116, -221, 775
-137, -242, 722
-140, -197, 632
-173, -168, 569
-185, -107, 556
-192, -36, 416
-207, 78, 325
-253, 156, 288
-296, 137, 285
-296, 137, 285
-325, 161, 280
-333, 219, 198
-391, 222, 113
-438, 155, -20
-429, 74, 7
-429, 74, 7
-405, 26, 72
-379, 90, 205
-398, 102, 267
-404, 42, 322
-404, 42, 322
-415, -45, 446
-384, -42, 460
-386, -65, 576
-385, -135, 689
-377, -187, 673
-365, -265, 632
-351, -330, 541
-351, -330, 541
-322, -366, 567
-293, -365, 728
-257, -346, 903
-193, -392, 1070
-167, -482, 1143
-142, -534, 1173
-126, -584, 1217
-103, -631, 1340
-69, -593, 1531
-30, -535, 1675
0, -547, 1791
-1, -603, 1827
-22, -683, 1804
-22, -683, 1804
-52, -745, 1793
-,-,-
-300, -339, 1307
-330, -379, 1373
-353, -544, 1589
-344, -481, 1480
-292, -437, 1462
-269, -378, 1498
-272, -481, 1675
-199, -421, 1678
-129, -326, 1575
-105, -349, 1493
-77, -366, 1396
-53, -370, 1299
-48, -378, 1193
-46, -397, 1083
-30, -303, 998
-30, -303, 998
-32, -213, 909
-47, -154, 852
-66, -128, 769
-65, -113, 734
-71, -123, 739
-43, -56, 677
-43, -56, 677
-56, -29, 546
-85, -10, 490
-102, -17, 443
-126, -9, 375
-162, 0, 332
-162, 0, 332
-179, 23, 301
-196, 45, 272
-267, 47, 263
-360, 47, 229
-360, 47, 229
-421, 36, 195
-403, 39, 192
-369, -5, 187
-379, -74, 210
-379, -74, 210
-425, -83, 248
-476, -144, 240
-447, -183, 224
-388, -228, 238
-376, -238, 350
-427, -209, 436
-462, -211, 486
-442, -247, 491
-363, -307, 557
-324, -360, 699
-324, -360, 699
-274, -395, 817
-252, -417, 960
-229, -410, 970
-222, -473, 1003
-204, -562, 1123
-158, -581, 1212
-101, -638, 1385
-55, -711, 1588
-53, -797, 1676
-13, -821, 1655
18, -793, 1659
15, -845, 1764
27, -879, 1833
27, -879, 1833
28, -825, 1801
-6, -753, 1657
-,-,-
-436, -523, 1495
-421, -557, 1647
-355, -463, 1600
-355, -463, 1559
-330, -419, 1559
-316, -404, 1598
-258, -361, 1544
-165, -291, 1450
-115, -250, 1453
-73, -271, 1454
-25, -231, 1354
0, -186, 1241
19, -150, 1138
42, -82, 1077
37, -86, 971
37, -86, 971
34, -103, 822
10, -131, 784
-10, -149, 741
2, -34, 624
2, -34, 624
4, 62, 533
-11, 64, 583
-11, 64, 583
-55, 0, 586
-74, 19, 523
-109, 66, 398
-190, -1, 318
-190, -1, 318
-236, -16, 337
-221, 147, 288
-296, 223, 255
-344, 244, 262
-382, 132, 253
-382, 132, 253
-393, 25, 272
-399, 28, 264
-418, 104, 266
-438, 76, 307
-485, -5, 317
-485, -5, 317
-454, -88, 364
-356, -18, 351
-310, 5, 381
-354, -114, 465
-371, -247, 502
-304, -305, 528
-235, -305, 542
-235, -305, 542
-252, -289, 552
-275, -299, 599
-285, -395, 672
-251, -534, 790
-185, -593, 930
-71, -495, 1090
-33, -496, 1289
13, -602, 1434
81, -815, 1571
96, -986, 1765
96, -986, 1765
103, -984, 1983
-,-,-
-515, -330, 1412
-466, -518, 1694
-432, -531, 1678
-368, -353, 1454
-336, -323, 1408
-295, -270, 1510
-239, -223, 1493
-158, -159, 1421
-104, -98, 1345
-100, -115, 1287
-109, -195, 1216
-86, -157, 1081
-65, -46, 970
-65, -46, 970
-65, 33, 868
-87, 16, 871
-61, 22, 847
-61, 22, 847
-51, -7, 777
-52, 11, 737
-69, 39, 629
-69, 39, 629
-94, 37, 559
-117, 13, 564
-112, 16, 536
-108, 66, 498
-108, 66, 498
-165, 91, 366
-235, 67, 323
-248, 96, 279
-258, 122, 245
-313, 107, 272
-313, 107, 272
-362, 45, 288
-391, 6, 182
-418, -33, 33
-437, -54, 161
-422, -23, 301
-422, -23, 301
-378, -15, 297
-364, -104, 272
-371, -175, 270
-399, -213, 331
-405, -200, 465
-348, -161, 512
-270, -205, 578
-257, -247, 735
-291, -254, 802
-291, -254, 802
-291, -303, 906
-243, -371, 951
-197, -427, 921
-161, -444, 934
-109, -431, 1012
-65, -444, 1151
10, -425, 1296
37, -481, 1492
99, -510, 1612
160, -581, 1730
160, -581, 1730
189, -672, 1870
213, -731, 1979
204, -752, 1994
174, -734, 1927
158, -665, 1642
-,-,-
-502, -411, 1261
-526, -430, 1369
-427, -370, 1497
-468, -398, 1648
-487, -443, 1786
-441, -439, 1850
-399, -443, 1834
-345, -486, 1829
-302, -497, 1780
-261, -498, 1631
-165, -372, 1404
-165, -372, 1404
-74, -276, 1266
44, -158, 1128
98, -52, 957
183, 173, 745
231, 116, 529
249, 12, 467
249, 12, 467
276, 37, 324
234, -26, 186
141, -140, 42
54, -173, -45
54, -173, -45
-8, -164, -5
28, 24, -23
-13, 115, 10
-13, 115, 10
-113, 108, 45
-209, 27, 89
-273, -34, 167
-280, -91, 199
-280, -91, 199
-306, -123, 273
-364, -205, 395
-432, -314, 411
-448, -342, 409
-420, -329, 499
-385, -322, 617
-369, -328, 789
-366, -349, 896
-372, -458, 886
-337, -538, 893
-337, -538, 893
-222, -523, 1102
-146, -416, 1303
-147, -375, 1365
-184, -485, 1375
-157, -554, 1357
-87, -500, 1444
-40, -346, 1563
-28, -316, 1678
7, -398, 1768
81, -539, 1803
140, -648, 1851
104, -700, 1885
41, -731, 1727
41, -731, 1727
15, -692, 1432
-,-,-
-347, -249, 1140
-343, -416, 1271
-337, -339, 1276
-342, -335, 1241
-340, -289, 1377
-308, -364, 1502
-267, -405, 1639
-203, -363, 1593
-176, -334, 1546
-157, -331, 1549
-110, -320, 1543
-56, -287, 1615
-1, -169, 1620
51, -78, 1416
51, -78, 1416
75, -25, 1213
58, -69, 1125
16, -186, 1106
49, -104, 975
49, -104, 975
82, -9, 732
62, 26, 631
41, 10, 528
41, 10, 528
-14, -18, 439
-56, -53, 426
-27, 24, 338
-27, 24, 338
-1, 122, 217
-47, 135, 178
-92, 129, 175
-124, 142, 175
-124, 142, 175
-176, 102, 275
-209, 147, 300
-249, 133, 224
-305, 34, 192
-326, -135, 177
-341, -273, 195
-333, -258, 306
-316, -202, 417
-316, -202, 417
-325, -249, 472
-311, -291, 473
-348, -338, 479
-407, -346, 612
-423, -381, 751
-354, -405, 754
-300, -486, 720
-302, -528, 729
-249, -550, 797
-125, -619, 1062
-34, -602, 1327
17, -502, 1327
17, -502, 1327
22, -461, 1253
17, -531, 1322
78, -575, 1525
165, -552, 1798
196, -462, 1895
204, -484, 1888
238, -686, 1795
203, -845, 1718
203, -845, 1718
-,-,-
-548, -226, 948
-552, -418, 1207
-556, -238, 1247
-524, -215, 1227
-471, -90, 1330
-406, -167, 1478
-366, -250, 1717
-304, -224, 1772
-254, -208, 1763
-195, -153, 1669
-147, -122, 1627
-160, -250, 1647
-125, -255, 1544
-22, -134, 1318
1, -92, 1178
1, -92, 1178
0, -112, 1058
-25, -189, 996
-32, -202, 916
24, -103, 838
74, -10, 792
74, -10, 792
99, 83, 731
86, 37, 599
86, 37, 599
33, -75, 483
-24, -192, 404
-27, -137, 389
-2, -20, 376
-2, -20, 376
-22, 79, 331
-74, 71, 279
-127, 47, 287
-127, 47, 287
-142, 140, 331
-206, 247, 323
-282, 171, 259
-303, 104, 200
-306, 31, 176
-375, 0, 202
-375, 0, 202
-470, 9, 220
-524, -17, 292
-449, -22, 357
-362, -25, 399
-362, -25, 399
-369, -50, 465
-410, -251, 539
-431, -422, 618
-384, -456, 703
-337, -368, 746
-298, -311, 751
-321, -379, 790
-319, -532, 846
-271, -611, 791
-215, -596, 854
-215, -596, 854
-156, -563, 927
-86, -602, 1046
-17, -630, 1238
47, -572, 1279
82, -571, 1476
136, -617, 1709
250, -665, 1858
324, -747, 1989
336, -786, 1892
278, -808, 1728
278, -808, 1728
221, -834, 1569
-,-,-
-516, -166, 1159
-463, -368, 1273
-457, -375, 1377
-368, -227, 1391
-309, -133, 1385
-284, -58, 1459
-266, -124, 1523
-229, -182, 1512
-199, -174, 1526
-161, -80, 1472
-130, -47, 1426
-130, -47, 1426
-102, -58, 1399
-115, -103, 1351
-108, -134, 1231
-71, -79, 1153
-33, -49, 1071
-43, -49, 968
-54, -56, 917
-31, -31, 819
-31, -31, 819
4, 9, 712
33, 19, 652
52, 32, 572
52, 32, 572
53, 24, 434
30, 22, 263
30, 22, 263
14, 34, 204
-52, -110, 330
-86, -81, 358
-86, -81, 358
-75, 61, 238
-108, 130, 140
-228, 106, 133
-274, 46, 193
-260, 71, 255
-260, 71, 255
-310, 59, 308
-361, -77, 281
-386, -220, 346
-382, -288, 458
-352, -207, 544
-338, -186, 614
-338, -186, 657
-372, -318, 657
-421, -456, 681
-408, -480, 640
-371, -426, 668
-356, -397, 789
-300, -391, 875
-263, -466, 922
-277, -560, 1006
-312, -714, 1011
-303, -849, 1074
-199, -857, 1118
-77, -788, 1342
29, -659, 1652
94, -585, 1837
94, -585, 1837
103, -681, 1912
91, -837, 1858
83, -883, 1750
63, -869, 1655
38, -833, 1513
24, -787, 1243
-,-,-
-287, -254, 1142
-306, -365, 1425
-371, -648, 1615
-354, -599, 1711
-320, -519, 1615
-292, -460, 1602
-292, -460, 1602
-270, -463, 1563
-244, -489, 1482
-204, -466, 1463
-168, -424, 1405
-139, -376, 1369
-112, -326, 1354
-93, -258, 1292
-73, -142, 1284
-52, -50, 1218
-22, 10, 1165
-6, 30, 1074
-21, -2, 1004
-21, -2, 1004
-27, -20, 910
-16, 8, 866
24, 98, 800
24, 98, 800
26, 195, 788
9, 205, 768
0, 200, 615
0, 200, 615
18, 196, 396
8, 212, 283
8, 212, 283
-35, 231, 309
-99, 139, 303
-162, 19, 250
-111, 118, 114
-111, 118, 114
-134, 169, 178
-177, 171, 243
-192, 134, 311
-264, 29, 368
-332, 58, 320
-351, 58, 257
-351, 58, 257
-330, 6, 304
-316, -77, 369
-386, -147, 488
-434, -198, 555
-408, -210, 540
-414, -253, 552
-414, -253, 552
-424, -348, 600
-384, -476, 564
-377, -484, 590
-421, -480, 617
-385, -476, 742
-277, -571, 768
-153, -597, 923
-112, -558, 1096
-93, -479, 1167
-65, -529, 1214
-17, -591, 1304
53, -664, 1411
53, -664, 1411
122, -648, 1558
149, -596, 1729
211, -595, 1894
251, -732, 1992
265, -852, 1912
206, -893, 1809
137, -867, 1596
-,-,-
-349, -284, 1522
-332, -202, 1493
-305, -149, 1503
-302, -198, 1513
-278, -256, 1558
-249, -309, 1572
-220, -304, 1530
-203, -294, 1416
-174, -285, 1413
-143, -280, 1450
-118, -283, 1523
-42, -168, 1482
41, -61, 1277
57, -38, 1176
42, -107, 1260
32, -154, 1274
32, -154, 1274
95, -83, 1031
102, -103, 897
59, -112, 929
32, -61, 907
33, 63, 829
33, 63, 829
58, 110, 776
-3, 3, 657
-3, 3, 657
-79, -99, 651
-99, -28, 555
-98, 72, 502
-98, 72, 502
-104, 168, 437
-150, 186, 395
-164, 165, 292
-168, 164, 241
-191, 130, 239
-269, 95, 251
-269, 95, 251
-326, 42, 232
-348, 20, 183
-335, 38, 268
-371, -62, 388
-371, -62, 388
-370, -68, 387
-372, -90, 327
-405, -128, 297
-441, -112, 305
-442, -66, 373
-372, -7, 460
-367, -17, 604
-367, -17, 604
-387, -172, 605
-386, -322, 629
-340, -406, 610
-302, -416, 762
-307, -498, 780
-253, -547, 803
-180, -609, 870
-135, -661, 1043
-104, -674, 1182
-69, -679, 1333
-18, -698, 1418
77, -735, 1457
77, -735, 1457
153, -736, 1612
193, -820, 1790
194, -919, 1983
190, -971, 1998
207, -965, 1936
234, -863, 1646
167, -787, 1359
83, -791, 1147
-,-,-
-100, -243, 1156
-151, -581, 1514
-211, -709, 1720
-165, -554, 1535
-132, -469, 1420
-166, -532, 1555
-179, -594, 1616
-147, -597, 1532
-120, -556, 1378
-93, -487, 1309
-74, -447, 1250
-99, -460, 1262
-94, -430, 1272
-94, -430, 1272
-46, -324, 1193
-17, -239, 1042
-17, -162, 996
-21, -113, 933
-33, -83, 890
-38, -51, 859
-31, -14, 764
-31, -14, 764
-52, -19, 694
-67, 3, 699
-108, 33, 681
-147, 25, 633
-147, 25, 633
-167, -1, 688
-182, 32, 720
-217, 94, 637
-259, 170, 505
-259, 170, 505
-302, 156, 506
-340, 106, 407
-359, 89, 360
-378, 150, 382
-431, 180, 438
-469, 166, 370
-469, 166, 370
-464, 129, 265
-412, 143, 174
-350, 167, 186
-348, 120, 228
-415, 31, 245
-463, -72, 239
-463, -72, 239
-435, -71, 276
-364, 34, 341
-372, 4, 488
-441, -128, 574
-462, -248, 516
-408, -276, 483
-415, -299, 587
-415, -299, 587
-401, -311, 742
-385, -346, 861
-325, -350, 782
-306, -429, 657
-323, -556, 653
-285, -661, 769
-224, -717, 932
-139, -628, 1016
-100, -496, 977
-102, -585, 1139
-32, -747, 1506
125, -783, 1900
225, -806, 1998
225, -806, 1998
233, -822, 1998
169, -784, 1998
-,-,-
-465, -497, 1568
-358, -409, 1441
-316, -303, 1220
-297, -206, 1236
-247, -194, 1256
-182, -191, 1274
-139, -213, 1360
-139, -213, 1360
-102, -216, 1337
-68, -261, 1362
-29, -278, 1404
6, -284, 1445
61, -245, 1484
118, -238, 1414
96, -287, 1339
71, -295, 1272
66, -280, 1144
66, -280, 1144
76, -215, 1065
82, -126, 952
63, -86, 888
35, -43, 799
-8, 2, 726
-8, 2, 726
-69, -8, 629
-109, -15, 516
-109, -15, 516
-102, 26, 468
-119, 104, 422
-137, 130, 429
-191, 110, 385
-203, 228, 320
-287, 205, 261
-287, 205, 261
-299, 207, 257
-295, 191, 369
-285, 199, 432
-330, 184, 392
-393, 142, 351
-449, 35, 385
-449, 35, 385
-402, 54, 363
-363, 35, 346
-408, 2, 434
-461, -25, 506
-424, -27, 517
-424, -27, 517
-364, -43, 544
-347, -55, 580
-371, -124, 567
-387, -246, 556
-368, -319, 621
-329, -279, 743
-253, -257, 898
-176, -266, 887
-176, -266, 887
-145, -333, 949
-135, -431, 1006
-74, -458, 1090
21, -368, 1257
117, -277, 1444
176, -268, 1610
225, -387, 1721
251, -509, 1759
252, -610, 1769
234, -615, 1800
211, -651, 1875
179, -662, 1816
179, -662, 1816
120, -617, 1579
-,-,-
-182, -8, 1051
-120, -210, 1287
-116, -275, 1505
-85, -246, 1474
-76, -246, 1416
-76, -115, 1416
-97, -95, 1469
-137, -276, 1693
-137, -376, 1738
-113, -364, 1608
-135, -331, 1543
-148, -353, 1548
-134, -358, 1481
-94, -276, 1374
-70, -174, 1306
-58, -141, 1211
-72, -159, 1182
-67, -148, 1155
-52, -59, 991
-52, -59, 991
-54, -21, 854
-66, -22, 837
-83, -36, 804
-122, -77, 814
-132, -65, 734
-132, -65, 734
-121, 2, 649
-166, 70, 618
-217, 84, 531
-250, 85, 494
-250, 85, 494
-266, 36, 429
-256, 15, 446
-275, 34, 400
-338, 10, 266
-369, 35, 197
-369, 35, 197
-396, 29, 168
-326, 124, 199
-290, 98, 183
-336, 38, 197
-336, 38, 197
-398, -48, 182
-433, -127, 266
-378, -113, 381
-323, -44, 449
-326, 38, 483
-365, 68, 532
-365, 68, 532
-414, -90, 570
-457, -246, 613
-436, -238, 667
-348, -110, 654
-301, -182, 795
-290, -301, 935
-266, -332, 882
-188, -321, 834
-138, -286, 835
-106, -338, 1007
-106, -338, 1007
-45, -420, 1269
37, -430, 1425
100, -373, 1564
123, -381, 1673
117, -480, 1774
116, -610, 1840
121, -709, 1917
133, -694, 1869
-,-,-
-377, -259, 1488
-304, -279, 1469
-288, -182, 1361
-279, -178, 1465
-268, -255, 1525
-265, -384, 1666
-173, -268, 1595
-146, -235, 1422
-165, -233, 1424
-165, -225, 1307
-140, -192, 1216
-114, -155, 1212
-107, -161, 1208
-91, -81, 1130
-91, -81, 1130
-93, -18, 931
-98, 15, 863
-113, -5, 853
-133, -35, 891
-135, -15, 796
-135, -15, 796
-155, -27, 692
-197, -63, 679
-200, -42, 712
-196, 43, 692
-239, 16, 681
-242, 59, 540
-242, 59, 540
-252, 33, 448
-260, 24, 401
-285, 17, 327
-267, 69, 249
-267, 69, 249
-258, 141, 245
-279, 118, 270
-298, 108, 283
-326, 87, 222
-384, -7, 220
-384, -7, 220
-391, -66, 259
-381, -120, 299
-417, -193, 328
-429, -235, 368
-425, -250, 355
-418, -225, 406
-381, -151, 450
-419, -204, 575
-406, -321, 591
-406, -321, 591
-372, -444, 592
-346, -464, 635
-321, -408, 655
-286, -444, 801
-200, -484, 973
-123, -482, 1178
-64, -417, 1296
-59, -430, 1524
-4, -492, 1625
21, -605, 1753
68, -659, 1968
68, -659, 1968
105, -676, 1998
144, -731, 1998
113, -740, 1946
99, -703, 1696
41, -696, 1436
-19, -694, 1254
-,-,-
-261, -128, 1014
-295, -105, 952
-302, -228, 1091
-289, -388, 1279
-307, -409, 1321
-314, -390, 1319
-305, -427, 1426
-289, -473, 1536
-238, -473, 1475
-219, -415, 1419
-206, -346, 1416
-173, -324, 1407
-156, -365, 1421
-156, -365, 1421
-131, -324, 1324
-127, -251, 1151
-133, -222, 1049
-142, -186, 1033
-168, -165, 1045
-164, -43, 962
-140, 83, 837
-133, 127, 788
-137, 152, 813
-175, 77, 862
-176, 59, 814
-176, 59, 814
-179, 57, 644
-182, 81, 604
-190, 101, 628
-196, 98, 633
-196, 98, 633
-183, 112, 581
-178, 141, 474
-183, 130, 390
-221, 78, 329
-263, 94, 316
-263, 94, 316
-287, 106, 325
-292, 113, 301
-315, 72, 230
-383, -20, 132
-432, -150, 110
-416, -225, 167
-362, -160, 223
-362, -160, 223
-371, -140, 314
-443, -184, 378
-441, -236, 465
-378, -277, 489
-336, -225, 555
-361, -231, 589
-356, -332, 607
-316, -466, 668
-203, -447, 675
-99, -388, 703
-48, -362, 864
-48, -362, 864
20, -373, 1082
99, -437, 1273
171, -509, 1412
153, -606, 1647
198, -659, 1767
293, -714, 1913
333, -753, 1997
305, -788, 1965
250, -833, 1826
-,-,-
-161, -61, 1199
-158, -154, 1324
-203, -284, 1422
-201, -341, 1446
-173, -217, 1293
-154, -150, 1338
-142, -184, 1417
-147, -252, 1416
-144, -307, 1452
-114, -276, 1448
-101, -244, 1417
-83, -174, 1292
-84, -142, 1259
-86, -142, 1257
-86, -142, 1257
-64, -102, 1153
-61, -53, 1053
-44, -19, 1032
-22, 3, 995
-29, -27, 960
-69, -86, 933
-69, -86, 933
-61, -25, 852
-54, 36, 741
-88, -3, 718
-88, -3, 718
-131, -39, 699
-166, -58, 658
-171, -5, 619
-174, 66, 595
-227, 63, 529
-227, 63, 529
-293, 41, 500
-320, 60, 444
-359, 78, 444
-385, 181, 436
-385, 181, 436
-433, 210, 427
-492, 136, 381
-486, 126, 291
-491, 99, 217
-480, 72, 165
-480, 23, 178
-480, 23, 178
-491, -18, 234
-468, -57, 206
-423, -39, 179
-395, -25, 234
-431, -89, 336
-445, -211, 505
-445, -211, 505
-381, -206, 511
-311, -168, 496
-304, -219, 565
-311, -309, 645
-262, -379, 745
-195, -438, 703
-134, -437, 668
-104, -505, 769
-50, -627, 876
42, -742, 1039
42, -742, 1039
129, -736, 1226
173, -682, 1431
220, -686, 1757
310, -824, 1974
352, -1013, 1998
348, -1069, 1998
302, -992, 1986
-,-,-
-259, -444, 1283
-177, -426, 1363
-108, -398, 1369
-79, -357, 1352
-51, -280, 1367
-24, -362, 1484
3, -363, 1576
25, -357, 1474
13, -366, 1429
13, -366, 1399
13, -362, 1399
21, -321, 1380
14, -300, 1310
9, -244, 1250
12, -158, 1167
1, -112, 1098
1, -112, 1098
-18, -61, 1082
